,Open,High,Low,Close
2023-10-27,148.070007,149.729996,145.600006,146.0
2023-10-30,146.419998,147.539993,146.149994,147.25
2023-10-31,148.009995,148.679993,146.820007,148.490005
2023-11-01,148.720001,149.649994,147.360001,148.740005
2023-11-02,148.360001,151.809998,148.360001,151.710007
2023-11-03,152.729996,153.580002,152.220001,153.449997
2023-11-06,153.25,154.679993,153.130005,154.649994
2023-11-07,155.0,155.339996,154.5,154.910004
2023-11-08,155.520004,155.779999,154.490005,155.610001
2023-11-09,155.720001,156.75,154.919998,156.350006
2023-11-10,156.779999,157.889999,156.179993,157.789993
2023-11-13,157.25,158.539993,157.130005,158.399994
2023-11-14,158.0,160.039993,157.399994,159.059998
2023-11-15,158.940002,159.899994,156.830002,157.020004
2023-11-16,157.580002,158.910004,157.460007,158.880005
2023-11-17,158.970001,159.190002,158.350006,158.720001
2023-11-20,158.389999,159.699997,157.910004,159.5
2023-11-21,159.270004,160.240005,158.690002,160.039993
2023-11-22,160.190002,160.759995,159.729996,160.009995
2023-11-24,159.919998,160.410004,159.229996,160.399994
2023-11-27,161.350006,161.350006,160.100006,160.25
2023-11-28,159.869995,160.490005,159.360001,159.839996
2023-11-29,159.759995,160.059998,159.100006,159.929993
2023-11-30,159.779999,161.850006,159.380005,161.839996
2023-12-01,161.960007,163.949997,161.839996,163.919998
2023-12-04,163.169998,163.779999,162.139999,162.559998
2023-12-05,162.479996,162.860001,161.169998,161.460007
2023-12-06,161.330002,162.210007,160.389999,161.850006
2023-12-07,161.850006,162.789993,160.600006,161.589996
2023-12-08,162.050003,162.050003,160.419998,161.789993
2023-12-11,161.929993,163.050003,161.529999,162.440002
2023-12-12,162.589996,165.320007,162.070007,165.169998
2023-12-13,165.330002,167.169998,165.179993,167.110001
2023-12-14,166.800003,166.570007,162.369995,162.690002
2023-12-15,,161.62863582372665,161.93328738212585,
